,cell_penalty,packing_fraction
24649,0.0,0.0449036250276288
90462,0.0,0.0449088570986854
61827,0.0,0.0449283565192648
57237,0.0,0.0449378321057974
39875,0.0,0.0449380074629171
96498,0.0,0.0449516155792236
50456,0.0,0.0449564521280444
2661,0.0,0.0449603189850385
90808,0.0,0.0449647359117783
98511,0.0,0.0449671410994364
80848,0.0,0.0449694856488478
84028,0.0,0.0449712880218011
87650,0.0,0.0449763686703484
89888,0.0,0.0449777155869624
94180,0.0,0.0449794863530238
5522,0.0006481951053218,0.0449817193817995
26216,0.0,0.0449926435542263
10636,0.0046598656904422,0.0449984527014785
87708,0.0,0.0450095429141174
25993,0.0,0.0450131823594762
76260,0.0,0.0450155849002964
87915,0.0,0.0450220760011397
43534,0.0,0.0450245656462511
63427,0.0,0.0450282155211821
7657,0.0,0.0450287497403034
92004,0.0,0.045033150534634
6213,0.0,0.0450340891438855
17855,0.0,0.0450393818249814
10084,0.0,0.0450510762217882
89019,0.0071221497677547,0.0450537642118715
82893,0.0,0.0450544048076356
93257,0.0,0.0450609806440624
93879,0.0,0.0450611278891065
20787,0.0,0.0450616367944219
4593,0.0,0.0450708850061815
94715,0.0,0.0450718783526968
92572,0.0,0.0450973871169482
75629,0.0,0.0451089663271728
50639,0.0,0.0451154721816938
93123,0.0,0.0451359512083024
33620,0.0,0.0451367283974077
86182,0.0,0.0451444296254265
16311,0.0,0.0451480354784454
39662,0.0,0.0451535669749926
10001,0.0,0.0451545100401158
73810,0.0,0.0451559282724177
99846,0.0,0.0451588538481593
70257,0.0,0.0451671971599369
11562,0.0,0.0451674790755249
31567,0.0,0.045175054457783
26412,0.0,0.0451758483965922
39605,0.0,0.0451760641320957
28395,0.0,0.045177524228002
31936,0.0,0.0451831766564114
87806,0.0,0.0451837065065562
32495,0.0,0.0451847153550534
2150,0.0,0.0451851882789443
71447,0.0,0.0451911903154812
59819,0.0,0.0452033755445994
37871,0.0,0.0452051543626327
99478,0.0,0.0452100117890189
54015,0.0,0.0452217209066601
65210,0.0,0.045229228775793
6733,0.0,0.045231845147558
31168,0.0,0.0452337026089984
41540,0.0,0.0452359632944634
58619,0.0,0.0452371927302406
67373,0.0,0.0452415036780643
70024,0.0,0.0452416868179087
47230,0.0,0.0452715634784898
70095,0.0,0.0452736940054599
80410,0.0092442339494527,0.0452775522262412
60980,0.0,0.0452785459910139
41921,0.0,0.0452862816463663
88695,0.0,0.0452864444897352
28985,0.00576668119987,0.0452939825189813
97764,0.0,0.0452958973722826
63441,0.0,0.0452984654162447
58432,0.0,0.0453024429499094
8939,0.0,0.0453062429031329
55478,0.0,0.0453094199947722
95382,0.0,0.0453149144619569
64285,0.0,0.0453152304319456
23135,0.0,0.045316240719853
61483,0.0,0.045320815791764
3739,0.0,0.0453231214928349
28109,0.0,0.045328136166134
23274,0.0,0.0453301665680878
71912,0.0,0.0453317333682129
70615,0.0,0.0453430504283136
2684,0.0,0.0453485099309304
44561,0.0,0.0453496641246914
64054,0.0,0.0453551558457605
15315,0.0,0.0453645776944248
49459,0.0,0.0453743390060265
35792,0.0,0.0453776431803245
31935,0.0,0.045384999681968
22844,0.0,0.045385302350094
68784,0.0,0.045387812751403
28391,0.0036377890985487,0.045390137348745
83994,0.0,0.0454035216583498
65324,0.0,0.0454043282098903
66744,0.0,0.0454066462367101
59944,0.0,0.0454067065963093
77700,0.0,0.0454093239012323
29343,0.0,0.0454122089243103
21760,0.0,0.0454221367973886
51733,0.0,0.0454250062629164
80770,0.0,0.0454287804638341
6391,0.0,0.045433583288742
45280,0.0,0.0454350385668975
47739,0.0,0.0454364565999539
78405,0.0,0.0454392595822284
84818,0.0,0.0454404557897686
64079,0.0,0.0454443986549447
16576,0.0,0.045447976887454
10673,0.0,0.0454507418120646
89646,0.0,0.0454532321250658
81616,0.0,0.0454532367810056
2770,0.0009908219417407,0.0454561668637206
94081,0.0,0.0454576516409307
92937,0.0,0.0454604569099643
65413,0.0,0.0454736262984467
30071,0.0,0.0454740946050864
76420,0.0,0.0454849708815948
90165,0.0,0.0454873831672193
73770,0.0,0.0454895381600511
66435,0.0,0.0454997765591769
14799,0.0,0.0455002145077324
75761,0.0,0.0455033762142154
15817,0.0027262406782073,0.0455078897481781
55335,0.0,0.0455082048315117
53841,0.000643728017671,0.0455111260030567
75328,0.0,0.0455116882986657
14184,0.0,0.0455140649528891
8561,0.0,0.0455191059799978
14361,0.0,0.0455251413314871
29444,0.0,0.0455259878394256
39548,0.0048559913779662,0.0455278436167366
22284,0.0,0.0455290446915782
41305,0.0,0.0455314911498691
38102,0.0,0.0455320613395238
80179,0.0,0.0455500894518977
92503,0.0,0.0455611297946819
48698,0.0,0.0455620759380548
59516,0.0,0.0455734759060284
66243,0.0,0.0455761590087409
45170,0.0,0.045578212333699
56905,0.000103101129312,0.0455785468576857
15216,0.0,0.0455802392143995
39001,0.0,0.0455812873822137
3582,0.0,0.0455856426209808
82780,0.0,0.0455874443215361
76572,0.0,0.0455885817399392
39036,0.0,0.0455946069652926
97598,0.0,0.0455986888449616
85049,0.0,0.0456017792678526
52080,0.0,0.0456045084407733
17819,0.0,0.0456055192287804
36849,0.0,0.0456069660229938
28603,0.0,0.0456095878449133
88379,0.0,0.0456114709082675
67775,0.0,0.0456117829624162
78452,0.0,0.0456145548891048
28699,0.0,0.0456156619643553
47771,0.0,0.0456173114779455
41710,0.0018188854099256,0.0456182271421192
35625,0.0,0.0456225228809122
71358,0.0,0.0456248948766729
82407,0.0,0.045633310154959
79638,0.0,0.0456349601309559
30913,0.0,0.0456416897486547
22479,0.0,0.0456435729591411
31969,0.0,0.0456469603159438
19510,0.0,0.0456490446920601
57634,0.0,0.0456498154163997
93925,0.0,0.04565267410739
45559,0.0,0.0456568114704131
7572,0.0,0.0456588134302705
10665,0.0032269735515361,0.0456629684419424
55689,0.0,0.0456710003994451
72972,0.0,0.045672703176049
5317,0.00196409023504,0.0456796844039614
51370,0.0,0.0456851057415076
25212,0.0,0.0456856638333348
32402,0.0,0.0456877011639033
10719,0.0,0.045688695824903
36928,0.0,0.0457004117916294
60081,0.0,0.0457021101690456
59677,0.0,0.0457069950905361
44492,0.0,0.0457114949983835
72200,0.0,0.0457127564400371
95642,0.0,0.0457135595964706
20887,0.0,0.0457145695782805
68735,0.0,0.0457172347445913
81741,0.0,0.045718816313359
57503,0.0,0.0457218988949212
34762,0.0,0.0457242867106491
68680,0.0,0.0457265415041941
99084,0.0,0.045731171000143
48157,0.0,0.0457329552837011
28157,0.0,0.0457346347901898
87634,0.0,0.0457376674476287
56358,0.0,0.0457459354908206
30715,0.0,0.0457465529646694
82018,0.0,0.0457470255606959
45080,0.0017410468555094,0.0457473814440665
42294,0.0,0.0457539241146336
23968,0.0,0.0457583591458763
8485,0.0,0.0457600252983634
91560,0.0,0.0457636037091689
10095,0.0,0.0457643486684997
23967,0.0,0.0457721743927155
59366,0.0,0.0457751681718773
32284,0.0,0.0457768515429567
71393,0.0,0.0457795902926485
35431,0.0,0.0457832296499457
91700,0.0,0.0457834158520187
82007,0.0004370164926923,0.0457840225773841
43073,0.0,0.0457845399620789
21664,0.0,0.0457951736983835
76011,0.0,0.0457958377434807
96796,0.0,0.0458100394709178
50873,0.0,0.0458169379707141
68885,0.0,0.0458218896523668
86769,0.0,0.0458223175640242
92222,0.0,0.0458235246718313
24852,0.0,0.0458254161959683
1595,0.0,0.0458274322547505
29604,0.0,0.0458304476568564
1077,0.0,0.0458335406717192
69454,0.0,0.0458356799376263
41483,0.0,0.0458361064867759
97667,0.0,0.0458513314393748
93329,0.0,0.0458515414090412
9113,0.0,0.0458544643905168
57072,0.0,0.0458564732132468
63382,0.0,0.0458570503511506
14512,0.0,0.0458653002619299
50618,0.0,0.0458654209513558
23060,0.0,0.0458668394188377
98671,0.0,0.0458674197301121
81800,0.0,0.0458689070459248
94927,0.0,0.0458792089667774
62005,0.0,0.0458794415185818
26646,0.0,0.0458806455858307
94810,0.0,0.0458819582664394
64824,0.0063761082811435,0.0458828064742597
71793,0.0,0.0458833123882771
91600,0.0,0.0458862542714995
44080,0.0,0.0458946053868747
64914,0.0,0.0458999219748104
84489,0.0,0.0459124209669255
1441,0.0,0.0459144813906615
15524,0.0077553414841905,0.0459384077717107
81369,0.0,0.0459384117823601
71220,0.0,0.045939856203208
95706,0.0,0.045941110678481
48489,0.0,0.0459535500901586
92633,0.0,0.0459586498853961
24234,0.0,0.045961431072609
71916,0.0,0.0459628497199812
56270,0.0,0.0459640908178052
12774,0.0,0.0459680769959255
89402,0.0,0.0459730401631464
93258,0.0,0.0459808767881804
70657,0.0,0.0459813266106094
23212,0.0,0.0459839041469462
57340,0.0016654697165219,0.0459842469418632
20923,0.0,0.045987831846337
83856,0.0,0.0459924942942348
97979,0.0,0.0459947376505673
11057,0.0,0.0459988415691161
14207,0.0,0.0459989316618382
92135,0.0,0.0460000320715987
19107,0.0,0.0460059430138862
14432,0.0,0.0460090668868932
23943,0.0,0.0460106460028051
50199,0.0,0.0460119152854373
76812,0.0086632825157991,0.0460135779511296
56164,0.0,0.0460168591679731
80522,0.0,0.0460179403387536
74043,0.0,0.0460201992389896
11915,0.0,0.046020300507617
91241,0.0,0.0460220469440876
44448,0.0,0.046028418979966
11210,0.0,0.0460294673109457
28768,0.0,0.0460318724556379
39893,0.0,0.046037777005921
48494,7.510856026471801e-05,0.0460411363870785
68051,0.0,0.0460447296799265
51997,0.0,0.0460518331411295
78568,1.8306039101428483e-05,0.0460534872886867
57736,0.0,0.0460599108725026
3729,0.0,0.0460695952615202
64279,0.0,0.0460734201495314
91334,0.0,0.0460797501909335
7349,0.0,0.0460815866351576
57211,0.0,0.0460850327867243
350,0.0,0.0460985679556594
58257,0.0,0.046100024859822
9802,0.0,0.0461055382679613
30874,0.0,0.0461055636630203
38153,0.0074908818765623,0.0461081278804674
46538,0.0,0.0461083981855387
26475,0.0,0.0461138378332378
98760,0.0,0.046113875863217
18002,0.0,0.0461143874899597
74900,0.0,0.0461163477414774
95841,0.0,0.0461203151361855
91219,0.0,0.0461235316498665
10427,0.0,0.0461236758752745
83283,0.0,0.0461296188576191
38287,0.0,0.046132241934955
32819,0.0,0.0461365061203023
98298,0.0,0.0461374400757149
1326,0.0,0.0461396595970733
85944,0.0,0.0461403713479702
44199,0.0,0.0461423963942047
13536,0.0,0.0461458424578833
36469,0.0,0.0461556886142869
16095,0.0,0.0461573756323764
22589,0.0,0.04615991539493
85250,0.0,0.0461727741167614
93095,0.0,0.0461735304129396
55768,0.0,0.0461736475867999
50819,0.0,0.0461752209185245
21250,0.0,0.0461895510565563
84667,0.0,0.0461948033537129
90954,0.0,0.0461983587203472
6287,1.4642739032897182e-05,0.0462059422563854
64980,0.0,0.0462059923691125
28414,0.0,0.0462130833700047
7174,0.0,0.0462133801174829
68555,0.0,0.0462171418189117
41186,0.0,0.0462207304653034
99100,0.0,0.0462239431436445
20483,0.0,0.0462281583974589
87484,0.0,0.0462285007928658
33571,0.0,0.0462486337933463
91400,0.0,0.0462506437670222
56418,0.0,0.0462537724060904
49653,0.0,0.0462538886995992
15883,0.0,0.0462628464929219
17377,0.0,0.0462653954658641
42378,0.0,0.0462656512314147
21899,0.0,0.0462672756186589
89777,0.0,0.0462691364210471
25396,0.0,0.0462705954511202
18013,0.0,0.0462715978533166
25101,0.0,0.0462741307415481
62121,0.0,0.0462755687527648
96773,0.0,0.0462803874692555
92783,0.0,0.0462889580084275
59751,0.0,0.0462912503536923
73722,0.0,0.0462916003523558
9458,0.0,0.0462956695780992
35651,0.0,0.0462957350430942
9884,0.0,0.0462986599675518
51124,0.0,0.0463008190360082
69236,0.0,0.0463043856528991
92363,0.0,0.0463113417158853
49146,0.0,0.0463118983876832
5368,0.0,0.0463139106690842
11044,0.0042281087868267,0.0463145592646832
50540,0.0,0.046317383319279
6297,0.0,0.0463201149813107
92187,0.0,0.0463225438968274
66783,0.0,0.0463256386405317
95944,0.0,0.0463268210366375
32843,0.0,0.0463288708380469
87373,0.0,0.0463311601568112
90115,0.0,0.0463382850735416
62106,0.0,0.0463441089071724
3648,0.0,0.0463467471061413
21479,0.0,0.046349010471949
70075,0.0,0.046352003894435
80012,0.0,0.0463524890020603
16334,0.0,0.0463525845060398
18734,0.0,0.046354239677106
13876,0.0,0.0463588309153084
36930,0.0,0.0463602182681303
28372,0.0,0.0463642616922084
45092,0.0,0.0463677363524255
70442,0.0,0.0463712485103336
91345,0.0,0.0463719842232272
59004,0.0,0.0463768586406592
93976,0.0,0.0463782881352833
93167,0.0,0.0463865165189876
12931,0.0,0.0463871249200433
59367,0.0,0.0463914702458159
13825,0.0,0.0463931389039785
34988,0.0,0.0463968969659876
38911,0.0025534431400562,0.0464001455681877
63205,0.0,0.0464006789510822
30278,0.0,0.0464052977081851
87173,0.0,0.0464054176043807
10265,0.0,0.0464111414465674
46890,0.0,0.0464115996254444
38064,0.0,0.0464137143696936
37224,0.0,0.0464209313035097
88232,0.0048829725764369,0.046422502781268
6340,0.0,0.0464244737296238
88595,0.0,0.0464257032730516
46858,0.0,0.0464337240253663
2480,0.0,0.0464484529466811
1670,0.0,0.0464484717414385
26239,0.0,0.0464499890105946
96345,0.0,0.046457433537243
45646,0.0,0.046460989405091
51302,0.0,0.0464676906452946
99980,0.0,0.0464686880124056
11219,0.0016579562390667,0.0464714376364886
7187,0.0,0.0464728740743218
93662,0.0,0.0464733299745253
54266,0.0,0.0464740273582142
57332,0.0,0.0464780505599307
14717,0.0,0.046478054689709
45786,0.0,0.0464796212223421
7488,0.0,0.0464844904232365
89083,0.0,0.0464916673787222
77668,0.0,0.0464938833455171
33146,0.0,0.0464954999117875
48095,0.0,0.0465016219670173
74675,0.0,0.0465030461529498
41765,0.0,0.0465037453645987
92812,0.0,0.0465044096187489
35166,0.0,0.0465049727745881
50022,0.0,0.0465080322012144
308,0.0,0.0465095845633785
568,0.0,0.0465159581916254
22735,0.0,0.0465220914281586
3443,0.0,0.0465252978328721
83774,0.0035700397152753,0.0465294560695297
24338,0.0,0.0465304548181333
44282,0.0,0.0465382630740339
79866,0.0,0.0465435465705214
81925,0.0,0.0465453760959259
29931,0.0,0.0465502356133571
60279,0.0,0.0465516738871285
29218,0.0,0.0465524187563687
27266,0.0,0.0465577546533881
26827,0.0,0.0465582372724683
64979,0.0,0.0465606466042398
20558,0.0,0.0465607369699777
96326,0.0,0.0465641516263341
57628,0.0,0.0465661151507459
69845,0.0,0.0465759212440325
45576,0.0,0.0465784940824817
62575,0.0068066507293636,0.0465800131962054
40165,0.0,0.0465809848551765
42081,0.0,0.0465870783597868
10775,0.0,0.0465891278827129
5830,0.0,0.0465899073715796
64921,0.0,0.0465922599898868
5114,0.0031008371605874,0.0465926105480863
273,0.0,0.0465931742225492
23217,0.0,0.0465968720876518
83402,0.0,0.0465990242509313
99979,0.0,0.0466107599382117
56707,0.0,0.0466109802570348
90503,0.0003824462091796,0.0466187294308063
28599,0.0,0.0466291753790025
4843,0.0,0.0466357318412473
97447,0.0,0.0466381536578749
91387,0.0,0.0466384534761916
49222,0.0,0.0466392091644002
38038,0.0,0.0466394262571644
40761,0.0,0.0466409545965113
88523,0.0,0.0466467259045084
59774,0.0,0.0466500092659724
25218,0.0,0.046652377814776
85070,0.0,0.0466568661172399
18683,0.0,0.0466584313203068
76410,0.0,0.046665318595789
44064,0.0,0.0466656090069953
50862,0.0,0.0466734264434783
9135,0.0,0.0466780043899493
71708,0.0,0.0466828389887205
7528,0.0,0.0466836587363213
53588,0.0,0.0466902749411987
41970,0.0,0.0466918889791508
12072,0.0,0.0466928206350319
52322,0.0,0.0466958139188041
96087,0.0,0.0466973762894469
48250,0.0,0.0466977871053443
64322,0.0024117965669435,0.0466999245879611
69024,0.0,0.0467007106081031
4742,0.0,0.046700850943943
32185,0.0,0.0467032209119588
71707,4.565930662374859e-05,0.0467073706330676
83001,0.0,0.0467141645211336
15675,0.0,0.0467172692832252
96422,0.0,0.0467189718695501
51508,0.0,0.046722900522765
47935,0.0,0.0467235890021277
83074,0.0035046806593521,0.0467260648234196
58699,0.0,0.0467312054405196
99717,0.0,0.046736047738929
75747,0.0,0.0467425864368713
80485,0.0,0.0467460467987575
90129,0.0,0.0467470859096047
71524,0.0,0.0467497629761818
14416,0.0,0.0467502121460829
61962,0.0,0.0467505432045224
92545,0.0,0.0467509842693478
53969,0.0,0.0467560760192179
33466,0.0015371641615924,0.0467582311175566
43609,0.0,0.0467590534717295
75447,0.0,0.0467614561761477
76317,0.0,0.0467643207084258
13781,0.0,0.0467673707345817
29253,0.0,0.046770882477442
35332,0.0,0.0467709628902395
82755,0.0,0.046772197405705
88628,0.0,0.0467774586908114
76753,0.0,0.0467795571583715
2956,0.0,0.0467832391639511
31064,0.0,0.0467833031043625
83603,0.0,0.0467888485637672
85224,0.0,0.0467913665218384
82897,0.0,0.0467925868253578
43611,0.0,0.0468000611198648
95515,0.0,0.0468007617654624
11421,0.0,0.0468007883823391
43108,0.0,0.0468023121695828
210,0.0,0.0468064409291637
48057,0.0,0.0468168835364015
62878,0.0,0.0468204831689358
23975,0.0,0.0468245413728801
76233,0.0,0.046827231303939
93615,0.0008992029309088,0.0468292401580869
74728,0.0,0.0468357770661094
79867,0.0,0.0468373126477744
59622,0.0,0.0468400531711314
13033,0.0,0.0468416731444024
79398,0.0,0.0468418691998027
33860,0.0042391010397565,0.0468421579583968
56108,0.0,0.0468434562826011
20415,0.0,0.0468435607965365
53526,0.0,0.0468442860894764
39864,0.0,0.0468472726045015
14140,0.0,0.0468747793706313
60075,0.0,0.0468754893796048
71578,0.0,0.0468788056230756
150,0.0,0.046879667158303
18522,0.0,0.046883938960552
4504,0.0,0.0468855954211641
381,0.0,0.0468879722011715
6041,0.0,0.0468945248513643
56773,0.0,0.0468957230371433
23730,0.0046454585269756,0.0469017352299643
12787,0.0,0.0469020409456345
32373,0.0,0.0469023080511784
69749,0.0,0.0469040803829308
77200,0.0,0.0469113829313766
92063,0.0,0.0469166008049721
89470,0.0,0.0469203255844443
31214,0.0,0.0469223444243894
96861,0.0,0.0469267630474357
1452,0.0,0.0469286545460087
52668,0.0,0.0469323554038644
1807,0.0,0.0469332598618442
59880,0.0,0.0469359553193687
9876,0.0,0.0469368536241001
14256,0.0,0.0469436967240875
27446,0.0003469853498641,0.046944782529629
60769,0.0,0.0469449902030626
76103,0.0,0.046949307576114
45401,0.0,0.0469510624750022
11598,0.0,0.046953225463828
32195,0.0,0.0469587013490974
5604,0.0,0.0469617010007525
98010,0.0,0.0469652274592239
79702,0.0,0.0469728430815182
97919,0.0045087461318837,0.0469824554034959
82285,0.0,0.0469855572997667
42822,0.0,0.0469862108744404
19540,0.0005589551032458,0.0469882872253504
87864,0.0,0.0469914794817248
24443,0.0,0.0469928653971932
8986,0.0,0.0469938858769536
54265,0.0001255071061826,0.0470048338025769
14616,0.0,0.0470077549156774
15693,0.0,0.0470088336410914
66362,0.0,0.0470113140285278
9005,0.0,0.047015366711114
36244,0.0,0.0470212488062339
79666,0.0,0.0470244063825558
84178,0.0,0.047026759293285
39667,1.3013191828313248e-05,0.0470296200241773
12395,0.0,0.0470298579543167
89361,0.0,0.0470307631650214
31755,0.0,0.0470353655996564
2583,0.0,0.0470382824489048
91258,0.0,0.0470396812833556
83993,0.0,0.0470436863841992
34595,0.0,0.0470446489857481
14275,0.0,0.047053689364538
88819,0.0,0.0470582450509434
16069,0.0,0.0470624434814683
96375,0.0079357355024657,0.0470684586324916
47444,0.0,0.0470710905709634
19911,0.0,0.0470720259491915
61725,0.0,0.0470725871974542
18482,0.0,0.0470747864307999
13992,0.0,0.0470853002288343
14039,0.0,0.0470855143146687
85706,0.0,0.0470900165549579
81262,0.0,0.0470915371043038
8083,0.0,0.0470931246248521
7419,0.0094079166791616,0.047104241619015
6524,0.0,0.0471063916553674
13818,0.0,0.0471101254785767
66162,0.0,0.0471108597489658
30893,0.0,0.0471142659869611
55614,0.0,0.0471143417558959
69629,0.0,0.0471151844165083
82851,0.0,0.0471229548615446
92963,0.0,0.0471259205914032
76352,0.0059673556558067,0.047136038633405
13343,0.0,0.0471388825692028
53974,0.0,0.0471470369098065
70974,0.0,0.047152624245447
60152,0.0,0.0471542426511798
40453,0.0,0.0471590349697836
64294,0.0,0.047160943652609
36185,0.0,0.0471631267809246
81809,0.0,0.0471650574837497
37141,0.0,0.0471661878421936
74727,0.0,0.0471684700047197
70027,0.0,0.047170298503091
67232,0.0,0.047173408254214
76853,0.0,0.0471764949488807
30603,0.0,0.0471766701311195
78703,0.0,0.0471783386495925
29549,0.0,0.0471789437217758
86943,0.0,0.0471791959463014
41882,0.0,0.0471792469065103
27624,0.0,0.0471817484478946
69451,0.0,0.0471824621140284
65853,0.0,0.0471862419505358
86961,0.0,0.0471866969918177
97056,0.0,0.047187937502777
15372,0.0,0.0471886379139558
72549,0.0,0.0471886708067015
74956,0.0,0.0471905894569335
25691,0.0,0.0471982199678694
19621,0.0,0.0472004655343133
24767,0.0,0.0472042014579262
2437,0.0,0.0472053886676683
59611,0.0,0.0472054361990803
72289,0.0,0.0472087750752681
88179,0.0,0.0472141670787982
13173,0.0,0.0472150133800046
55252,0.0,0.0472161925451301
40477,0.0,0.047216302199273
27229,0.0,0.0472164607774378
93107,0.0,0.0472206742852316
69235,0.0,0.0472284514588825
68626,0.0,0.0472377817651991
27567,0.0,0.0472396935025483
18465,0.0,0.0472468572240589
56742,0.0,0.047256661728179
1586,0.0,0.0472612878280831
32633,0.0,0.0472637886348256
66810,0.0014499723984679,0.047264517627202
6034,0.0,0.0472652712009624
18860,0.0,0.0472653708644994
71879,0.0,0.0472717979769044
43470,0.0,0.0472778551842729
57921,0.0,0.0472809838137008
25908,0.0,0.0472861003033517
49204,0.0,0.0472862379334246
13886,0.0,0.0472887219817377
89562,0.0,0.0472924349421326
18939,0.0015858895745417,0.0472931793916757
76627,0.0,0.0472963057986456
