Epoch,EpReward,EpCost,Lambda
10.0,-683.7545532202399,182.48120638629368,0.691387414932251
11.0,-353.80052992000805,96.64724123013194,0.691387414932251
11.0,-179.67715659536663,49.527670643056254,0.691387414932251
11.0,-569.2794923359769,150.55086104686933,0.691387414932251
11.0,-8.992506344515276,2.336075283273315,0.691387414932251
11.0,-66.26606455117225,17.8127692235067,0.691387414932251
11.0,-641.2837180874967,172.27108305631018,0.691387414932251
11.0,-259.88510402524815,66.64262620398931,0.691387414932251
11.0,-419.61354064415144,111.31511807653227,0.691387414932251
12.0,-116.18275698032846,29.296454519561983,0.7415656447410583
12.0,-77.99672898238427,20.629369290196188,0.7415656447410583
12.0,-462.97760083325517,121.3904668809415,0.7415656447410583
12.0,-216.98329425068877,54.695409655998574,0.7415656447410583
12.0,-216.36936016017492,60.26554248802281,0.7415656447410583
12.0,-51.52568916953064,12.722189088861217,0.7415656447410583
12.0,-526.5410637569142,135.92624360054765,0.7415656447410583
12.0,-74.68497412110202,19.893993155096485,0.7415656447410583
12.0,-16.850091494373324,3.104529971298082,0.7415656447410583
12.0,-480.3447921798739,133.91865284342637,0.7415656447410583
13.0,-191.8427638428313,46.82695146424646,0.7415656447410583
13.0,-32.83398976168791,6.545506977216312,0.7415656447410583
13.0,-133.26512484827248,35.38850547230802,0.7415656447410583
13.0,-221.5843675193575,58.63878797186333,0.7415656447410583
13.0,-100.53084655321385,25.76833003086819,0.7415656447410583
13.0,-65.37182771958472,18.84539022023504,0.7415656447410583
13.0,-111.28290607007973,24.716615895730992,0.7415656447410583
13.0,-42.03178934990872,10.884678727888923,0.7415656447410583
13.0,-39.334918676920935,10.238545081139968,0.7415656447410583
13.0,-128.40439594194197,35.03122393917953,0.7415656447410583
13.0,-22.214839859703968,5.766770094640621,0.7415656447410583
13.0,-64.81373856655111,16.038789838776875,0.7415656447410583
13.0,-318.13530986342914,84.79612026024844,0.7415656447410583
13.0,-607.6409957674151,159.70025590123444,0.7415656447410583
13.0,-210.4616433060579,55.44757405652235,0.7415656447410583
13.0,-33.161293992491636,8.667337451547208,0.7415656447410583
14.0,-282.45602266221675,75.4831084276998,0.7415656447410583
14.0,-327.5060129605559,87.48225216868727,0.7415656447410583
14.0,-227.35695793436696,59.58685097187768,0.7415656447410583
14.0,-487.87194152133986,137.5677486409507,0.7415656447410583
14.0,-154.9029796363051,41.59962244827205,0.7415656447410583
15.0,-1004.0382926492131,266.9661317866248,0.7917068600654602
15.0,-275.4420716349677,74.24946851262892,0.7917068600654602
15.0,-276.7655361599986,73.92294606854226,0.7917068600654602
15.0,-200.08707851986827,51.51422215403783,0.7917068600654602
15.0,-129.75669027540607,35.75177775535712,0.7917068600654602
15.0,-952.0715721275452,248.99702847153034,0.7917068600654602
15.0,-47.616782225570205,14.44367594150493,0.7917068600654602
15.0,-50.37485509240145,11.845505947021183,0.7917068600654602
15.0,-67.77124590221537,17.12025230691408,0.7917068600654602
16.0,-500.36611799358997,135.95018665452665,0.7917068600654602
16.0,-8.98725334818813,1.198957554514523,0.7917068600654602
16.0,-94.32246474099512,26.36437507853756,0.7917068600654602
16.0,-581.5257451965001,158.4221751303064,0.7917068600654602
16.0,-586.9545410307139,151.13875589369695,0.7917068600654602
16.0,-411.58868470470793,108.01571893245216,0.7917068600654602
16.0,-51.92202508557955,13.089843967069699,0.7917068600654602
17.0,-451.093904484683,119.1936563766802,0.7917068600654602
17.0,-414.33424717024786,105.05409836647756,0.7917068600654602
17.0,-272.97712959224964,68.14887577338102,0.7917068600654602
17.0,-181.30072646323612,43.32652037313054,0.7917068600654602
17.0,-658.0805385607465,165.95849351065536,0.7917068600654602
17.0,-88.78308585374052,22.53440233839851,0.7917068600654602
17.0,-4.947389670276802,1.170269346999052,0.7917068600654602
17.0,-243.82198978307474,65.2920664015017,0.7917068600654602
17.0,-28.43049825183505,6.754040923083944,0.7917068600654602
18.0,-79.57983905853739,20.249853568834133,0.8418962359428406
18.0,-459.82961875283854,115.46101203474929,0.8418962359428406
18.0,-266.35815812193584,67.76130082958008,0.8418962359428406
18.0,-7.760172452259152,2.299083614271962,0.8418962359428406
18.0,-476.6059808036149,120.84326130501643,0.8418962359428406
18.0,-414.81977952563716,107.08464995658403,0.8418962359428406
18.0,-133.44593625137753,37.7917102616777,0.8418962359428406
18.0,-135.08817358000525,35.73976176720233,0.8418962359428406
18.0,-45.48570008039576,12.079495858470429,0.8418962359428406
18.0,-164.9459909012648,41.241429818030404,0.8418962359428406
19.0,-177.1736392448177,48.49771591160263,0.8418962359428406
19.0,-616.5282530957282,154.62065086335943,0.8418962359428406
19.0,-290.7656067971436,79.2297637859835,0.8418962359428406
19.0,-96.0142835612684,24.561950112909564,0.8418962359428406
19.0,-180.87129976954918,45.412703120777614,0.8418962359428406
19.0,-384.9392646793617,99.00303859372572,0.8418962359428406
19.0,-116.78290424000255,31.334414924263655,0.8418962359428406
19.0,-74.03000635839784,18.424155482372978,0.8418962359428406
19.0,-176.06527175548013,47.81704340112412,0.8418962359428406
19.0,-55.40138097445028,13.23182331977911,0.8418962359428406
19.0,-1.0480623664459892,0.04694309409574956,0.8418962359428406
20.0,-345.6054058533436,98.06718350571654,0.8418962359428406
20.0,-251.81400354137483,64.56672302382746,0.8418962359428406
20.0,-239.03076511345589,65.49992002913355,0.8418962359428406
20.0,-70.17661209522002,18.378813532739528,0.8418962359428406
20.0,-98.06130578249609,26.08510845215839,0.8418962359428406
20.0,-11.237799659560437,2.6517656529156213,0.8418962359428406
20.0,-123.51664543972242,33.22820291368325,0.8418962359428406
20.0,-338.8838283818572,94.76434141808998,0.8418962359428406
20.0,-498.76137271924165,133.2196450979975,0.8418962359428406
20.0,-79.69082412216221,18.972389803737542,0.8418962359428406
20.0,-4.446289785552077,0.40099795204673777,0.8418962359428406
20.0,-77.45549859549088,20.054579317843714,0.8418962359428406
21.0,-508.25163990094336,131.18543376854075,0.8920259475708008
21.0,-285.1327688175283,71.63214642029465,0.8920259475708008
21.0,-221.9918814573804,59.055428287167686,0.8920259475708008
21.0,-68.43647960409497,17.46727309649133,0.8920259475708008
21.0,-111.46382704705708,28.068098508313852,0.8920259475708008
21.0,-145.68329398740298,37.95991806404378,0.8920259475708008
21.0,-25.982055091446718,6.648748789484619,0.8920259475708008
21.0,-171.86731069789093,38.275868369978674,0.8920259475708008
21.0,-54.065172160407606,14.23995001707014,0.8920259475708008
21.0,-291.77720413601014,76.87650907975261,0.8920259475708008
21.0,-71.1567512514888,18.482071323376232,0.8920259475708008
21.0,-250.4041128172761,62.527982194415564,0.8920259475708008
21.0,-47.694715332781065,12.087594511433604,0.8920259475708008
22.0,-136.02165270637414,33.040756499935235,0.8920259475708008
22.0,-135.39891312306295,34.35875727180787,0.8920259475708008
22.0,-4.289504619811645,0.2766401272676983,0.8920259475708008
22.0,-16.9377179793615,3.853965742329,0.8920259475708008
22.0,-195.31964151270205,48.06999442646123,0.8920259475708008
22.0,-147.13243292056288,39.67144079676688,0.8920259475708008
22.0,-219.40428929758153,54.94455785622771,0.8920259475708008
22.0,-55.36305431784762,12.726537793386923,0.8920259475708008
22.0,-163.40546736880196,42.475956426598906,0.8920259475708008
22.0,-18.08023739909857,2.811130192187723,0.8920259475708008
22.0,-55.230652172348684,13.872994631193574,0.8920259475708008
22.0,-601.4564434505761,150.5734689510897,0.8920259475708008
22.0,-101.72387276194429,26.706955489266146,0.8920259475708008
22.0,-83.42998817562855,23.255996579280776,0.8920259475708008
22.0,-10.2408568719645,2.453246545806373,0.8920259475708008
23.0,-614.570984502885,165.03150145934572,0.8920259475708008
23.0,-145.4803475672564,37.52801264295662,0.8920259475708008
23.0,-89.48244626147547,23.711754154053914,0.8920259475708008
23.0,-883.3864432233923,226.69336797936552,0.8920259475708008
23.0,-259.4072338741834,66.23053915052728,0.8920259475708008
23.0,-152.03150984743718,38.582706129315866,0.8920259475708008
23.0,-120.53412361911825,33.50076634802381,0.8920259475708008
23.0,-60.7306103690183,16.15667365592206,0.8920259475708008
23.0,-20.05998807174509,7.034678367607414,0.8920259475708008
23.0,-38.149838053195744,9.653119442930725,0.8920259475708008
23.0,-94.00949030457089,23.554403133341378,0.8920259475708008
24.0,-259.3842558118339,67.96846464335881,0.9419723153114319
24.0,-83.74996790465109,21.23906245733405,0.9419723153114319
24.0,-479.19328940229155,124.4365216281951,0.9419723153114319
24.0,-233.9969661852615,53.531886145839906,0.9419723153114319
24.0,-153.28254555222478,38.25607909211708,0.9419723153114319
24.0,-68.64799906335536,15.926646904014316,0.9419723153114319
24.0,-234.29604091433072,60.879196220008545,0.9419723153114319
24.0,-32.5768069310188,8.542738430797382,0.9419723153114319
24.0,-73.94702925430349,18.43263333601088,0.9419723153114319
24.0,-210.51563956078923,53.0607049326224,0.9419723153114319
24.0,-30.57116219093477,6.6393230973095685,0.9419723153114319
24.0,-32.590857694168434,6.155569810810501,0.9419723153114319
25.0,-618.9306676866586,152.73156116225204,0.9419723153114319
25.0,-197.8077861188859,51.03962442980145,0.9419723153114319
25.0,-3.201192132127974,0.19409740986636306,0.9419723153114319
25.0,-387.5361766547057,94.45094936365543,0.9419723153114319
25.0,-102.93108891467672,24.765247372192842,0.9419723153114319
25.0,-38.61592389903938,10.764607777124432,0.9419723153114319
25.0,-481.21252002179114,122.84682726494881,0.9419723153114319
25.0,-78.66580785343294,22.997255926814194,0.9419723153114319
25.0,-37.798800333702246,8.697708744633568,0.9419723153114319
25.0,-75.86704085865641,18.85571781775171,0.9419723153114319
26.0,-936.0384390663099,243.63646772321036,0.9419723153114319
26.0,-104.8557018265309,29.17493116025542,0.9419723153114319
26.0,-98.5253440721418,26.920542906037127,0.9419723153114319
26.0,-153.43157112101676,36.91324101644012,0.9419723153114319
26.0,-52.92343453565656,13.800852631024949,0.9419723153114319
26.0,-188.6402386307844,46.215993545367525,0.9419723153114319
26.0,-611.0749873610215,157.36562055032965,0.9419723153114319
27.0,-574.2297099930481,140.64981780645115,0.9917424917221069
27.0,-288.1237436975148,72.92045022877586,0.9917424917221069
27.0,-94.00936523971068,19.078476466887,0.9917424917221069
27.0,-73.72154769737728,17.823667137335683,0.9917424917221069
27.0,-222.21229272057923,58.16841482014843,0.9917424917221069
27.0,-49.35224958397411,11.046319084767953,0.9917424917221069
27.0,-210.22908795620228,50.13077312070467,0.9917424917221069
27.0,-171.2861503995962,44.72270019791006,0.9917424917221069
27.0,-38.67730037415922,9.216062935141418,0.9917424917221069
27.0,-239.56119454426113,60.498964456291276,0.9917424917221069
27.0,-140.29123060162485,36.25585094844222,0.9917424917221069
27.0,-153.05067550831185,38.79155861224249,0.9917424917221069
27.0,-35.02383039379369,8.453949220076892,0.9917424917221069
27.0,-37.50700748911004,9.378678079075256,0.9917424917221069
27.0,-113.01993720930196,29.766189975229782,0.9917424917221069
28.0,-85.95250458119082,21.738658655865056,0.9917424917221069
28.0,-99.31995823454207,24.813045359120842,0.9917424917221069
28.0,-21.064602256798512,4.983129154437386,0.9917424917221069
28.0,-33.14608516872378,6.953868891558106,0.9917424917221069
28.0,-35.907788677203385,8.175554132674408,0.9917424917221069
28.0,-171.70371047569793,45.685671202646894,0.9917424917221069
28.0,-4.282531868485307,0.2712508125487845,0.9917424917221069
28.0,-190.2523126867868,48.8235450580897,0.9917424917221069
28.0,-91.50069894054523,19.73533324035013,0.9917424917221069
28.0,-85.64269672044222,21.496366190333493,0.9917424917221069
28.0,-101.17572208125344,29.536651787516977,0.9917424917221069
28.0,-69.99197803499138,18.4765362712385,0.9917424917221069
28.0,-186.5466429880453,45.77848998168943,0.9917424917221069
28.0,-187.87090271192037,50.30517303136514,0.9917424917221069
28.0,-29.58430707870604,7.552247491070478,0.9917424917221069
28.0,-93.3605113097812,24.890749049550298,0.9917424917221069
28.0,-172.3291402892614,44.903150979220754,0.9917424917221069
28.0,-430.0155185494513,111.0367853694831,0.9917424917221069
28.0,-116.00810692858653,29.308107326826708,0.9917424917221069
28.0,-6.2279478850084455,2.2717975635707877,0.9917424917221069
29.0,-290.7635564089198,75.00514194498184,0.9917424917221069
29.0,-198.83015896789604,47.92496181005628,0.9917424917221069
29.0,-11.770938869798245,2.718738071890695,0.9917424917221069
29.0,-33.592556339683895,7.286008922961682,0.9917424917221069
29.0,-528.426110399606,137.1126373260004,0.9917424917221069
29.0,-881.1379989455509,224.34127959383576,0.9917424917221069
29.0,-169.08509984603316,42.70265127514179,0.9917424917221069
30.0,-111.9271390195091,25.44297595219881,1.0412516593933105
30.0,-36.48486812139036,9.710328807288786,1.0412516593933105
30.0,-963.606599890888,243.61159103012864,1.0412516593933105
30.0,-76.89792557528213,20.834769884842444,1.0412516593933105
30.0,-46.1474656724422,12.404990092525463,1.0412516593933105
30.0,-218.13166203604996,54.416480924654586,1.0412516593933105
30.0,-101.21308290537137,25.884580645235538,1.0412516593933105
30.0,-139.4995011118221,32.09420498632122,1.0412516593933105
30.0,-73.80280560079372,16.575854236124957,1.0412516593933105
30.0,-148.0225595804919,32.78205299382936,1.0412516593933105
31.0,-501.1321749394717,123.72271674745816,1.0412516593933105
31.0,-34.14952862883856,8.688933058078105,1.0412516593933105
31.0,-55.1425393560802,12.989323510562674,1.0412516593933105
31.0,-268.6399711618253,70.40624217919269,1.0412516593933105
31.0,-131.19728952182797,31.476172969908603,1.0412516593933105
31.0,-114.25768439687698,30.761002559469166,1.0412516593933105
31.0,-65.28809217422184,16.618166975925668,1.0412516593933105
31.0,-214.57928575579223,54.74471983242872,1.0412516593933105
31.0,-158.07754571490716,40.11599739390768,1.0412516593933105
31.0,-69.11684501919507,16.416287803271683,1.0412516593933105
31.0,-187.41873052407772,46.78381610910398,1.0412516593933105
31.0,-197.9837757481249,45.8927603976683,1.0412516593933105
31.0,-96.75650641455763,21.958022840321565,1.0412516593933105
31.0,-136.9246938171152,30.427981069099975,1.0412516593933105
32.0,-93.71519632610335,23.014008587830297,1.0412516593933105
32.0,-388.38812400820376,99.25374162252949,1.0412516593933105
32.0,-61.66632199562601,14.378076203388263,1.0412516593933105
32.0,-117.94538175898013,32.70277978002029,1.0412516593933105
32.0,-102.74250843567589,23.06531538929991,1.0412516593933105
32.0,-309.0223188919531,79.4622417955815,1.0412516593933105
32.0,-51.833169970135145,12.017550686486773,1.0412516593933105
32.0,-103.47745625395727,22.95633321401995,1.0412516593933105
32.0,-97.56236118312832,24.36727477947556,1.0412516593933105
32.0,-35.555904985296785,9.559377677312089,1.0412516593933105
32.0,-63.569073343186744,17.823041207519505,1.0412516593933105
32.0,-5.017435318864742,1.1953104910783812,1.0412516593933105
32.0,-67.26725144120127,16.14939306407782,1.0412516593933105
32.0,-19.09078143263218,4.709844609067967,1.0412516593933105
32.0,-53.31319400553864,12.34198180101482,1.0412516593933105
32.0,-103.78778718024772,26.309828768034098,1.0412516593933105
32.0,-136.7996485111187,33.50703967727652,1.0412516593933105
33.0,-385.9836601518973,98.53328090234879,1.0904276371002197
33.0,-32.49528369414291,7.315625501629199,1.0904276371002197
33.0,-184.65135100100107,44.167235796420165,1.0904276371002197
33.0,-221.12176084732738,50.18761612086248,1.0904276371002197
33.0,-72.46290113463543,17.205516999141174,1.0904276371002197
33.0,-58.60710545691835,15.901846577907081,1.0904276371002197
33.0,-129.61327218644786,31.959758033073122,1.0904276371002197
33.0,-171.39565717458342,40.65431243882025,1.0904276371002197
33.0,-128.57605258951668,30.65109741211056,1.0904276371002197
34.0,-1101.5648355170601,272.75054257960875,1.0904276371002197
34.0,-149.34031047526574,37.73414595353221,1.0904276371002197
34.0,-140.11176638655135,28.11583195865675,1.0904276371002197
34.0,-70.23698457953323,14.919255651787148,1.0904276371002197
34.0,-54.68487831809287,13.775605408144443,1.0904276371002197
34.0,-188.64869471021103,48.14354494233824,1.0904276371002197
34.0,-88.30457414057138,18.62353297112512,1.0904276371002197
34.0,-39.395605278353244,10.639683258574038,1.0904276371002197
34.0,-26.094147068810027,5.681273842539726,1.0904276371002197
34.0,-12.827150024571758,1.8013986866001723,1.0904276371002197
34.0,-479.3789054587195,119.23551985912259,1.0904276371002197
34.0,-89.3169856689545,19.663087347495942,1.0904276371002197
34.0,-213.1234504753135,55.17958848149295,1.0904276371002197
34.0,-207.97603358839146,51.93718533350296,1.0904276371002197
35.0,-451.5017224021834,112.00911874854857,1.0904276371002197
35.0,-51.82903066111109,12.06803248274565,1.0904276371002197
35.0,-51.064671582122514,7.546401089038022,1.0904276371002197
35.0,-175.91407129089902,46.981589210366735,1.0904276371002197
35.0,-28.046226084013313,7.152020063811848,1.0904276371002197
35.0,-49.27003111006068,11.863162137433164,1.0904276371002197
35.0,-228.40680835165438,61.94086030292508,1.0904276371002197
35.0,-107.60124858676114,23.54472177677249,1.0904276371002197
35.0,-20.892989740591965,4.575883874970733,1.0904276371002197
35.0,-105.70882708604081,22.855799131398754,1.0904276371002197
35.0,-405.1398295391117,101.02346675196176,1.0904276371002197
35.0,-148.83333844439156,37.49690706062669,1.0904276371002197
35.0,-114.34440961873057,30.33021907642312,1.0904276371002197
36.0,-262.1687081283628,65.79078529696531,1.1392742395401
36.0,-72.31312648784106,15.28790129011726,1.1392742395401
36.0,-1.1148861405161263,0.10875228356884054,1.1392742395401
36.0,-101.00055422815477,21.166699808876455,1.1392742395401
36.0,-46.53728822149774,11.440441399133013,1.1392742395401
36.0,-126.68286319739248,30.768909859574045,1.1392742395401
36.0,-680.962926623953,167.86587001826715,1.1392742395401
36.0,-7.143854045906087,1.279342929283805,1.1392742395401
36.0,-67.20701786104823,15.233112537848548,1.1392742395401
36.0,-170.21148319698372,36.50718745107703,1.1392742395401
36.0,-12.456620307484654,1.7012294367727425,1.1392742395401
36.0,-109.38613609796434,26.363194618052802,1.1392742395401
36.0,-62.54508051847663,14.719207346694365,1.1392742395401
36.0,-56.94256518850015,14.346326294406824,1.1392742395401
36.0,-34.00073649178392,7.9397209052243864,1.1392742395401
36.0,-1.1427424564143656,0.13343103695163042,1.1392742395401
36.0,-85.67468951813906,22.084309980753922,1.1392742395401
36.0,-161.21058884239042,38.1531186614438,1.1392742395401
37.0,-146.87036286423682,37.69446141686478,1.1392742395401
37.0,-126.02965773956389,31.640457736058547,1.1392742395401
37.0,-321.58901525451296,76.5983963195265,1.1392742395401
37.0,-8.54985943640072,1.7297524390524677,1.1392742395401
37.0,-274.1106739701978,65.05023861996962,1.1392742395401
37.0,-9.967679822595208,1.7963289965055182,1.1392742395401
37.0,-265.05614679736186,68.07645260649467,1.1392742395401
37.0,-281.7518275164001,64.57902783591543,1.1392742395401
37.0,-327.32130355571263,75.2553999766051,1.1392742395401
37.0,-57.48085136162328,13.651646724907385,1.1392742395401
37.0,-79.13302537692319,20.283687548628578,1.1392742395401
37.0,-52.50928394382739,14.44915153818087,1.1392742395401
38.0,-276.46836674993955,65.53185233376236,1.1392742395401
38.0,-104.75806916842164,26.14454599584315,1.1392742395401
38.0,-110.35485185668117,26.123075668453016,1.1392742395401
38.0,-30.959323340630213,6.207059185211171,1.1392742395401
38.0,-136.6712801301903,37.2928642547705,1.1392742395401
38.0,-168.8707400490708,42.16300489203827,1.1392742395401
38.0,-2.145608401034679,0.13725494322695714,1.1392742395401
38.0,-164.2017172679154,36.81642484462009,1.1392742395401
38.0,-369.87013101689354,89.54456889197647,1.1392742395401
38.0,-62.48542067803745,14.098988934459026,1.1392742395401
38.0,-491.3425543059701,113.60831435994139,1.1392742395401
38.0,-25.49275679831702,5.683258224407609,1.1392742395401
38.0,-68.98395282653712,17.23695904314123,1.1392742395401
39.0,-44.43379388270949,8.15683134238136,1.1877423524856567
39.0,-143.9446358500842,33.192416356403555,1.1877423524856567
39.0,-11.515548384057183,1.7116106670608884,1.1877423524856567
39.0,-86.21656852711303,20.8252772251485,1.1877423524856567
39.0,-11.746605787430694,1.7853010195103944,1.1877423524856567
39.0,-297.83468477777416,77.39928236337336,1.1877423524856567
39.0,-486.2184763037508,117.74677247064236,1.1877423524856567
39.0,-195.25351180167848,45.39864803076097,1.1877423524856567
39.0,-106.55320054110261,23.22089915654719,1.1877423524856567
39.0,-3.126786065307331,0.12376252995689738,1.1877423524856567
39.0,-69.78140664480206,16.78895869587002,1.1877423524856567
39.0,-280.46795687783066,71.91190318082687,1.1877423524856567
39.0,-91.1051099470127,20.966654092271384,1.1877423524856567
39.0,-63.132353011012995,14.191718394868076,1.1877423524856567
39.0,-70.7101703037553,18.361463590663206,1.1877423524856567
40.0,-225.26710144193814,54.06014582788945,1.1877423524856567
40.0,-346.6058423154387,82.81080502071823,1.1877423524856567
40.0,-23.199598716161557,6.356140164857879,1.1877423524856567
40.0,-184.765182328241,44.59521554757538,1.1877423524856567
40.0,-251.58974015099545,58.58659881780429,1.1877423524856567
40.0,-47.844176815730926,13.043314321929502,1.1877423524856567
40.0,-30.533273642968677,6.5478870566792375,1.1877423524856567
40.0,-1.3657859753888464,0.3117300690698486,1.1877423524856567
40.0,-144.96839489742223,33.015032230026925,1.1877423524856567
40.0,-261.66857594625395,62.49441514266155,1.1877423524856567
40.0,-117.19790321622699,31.780716111200256,1.1877423524856567
40.0,-107.7261676502627,23.28695562428475,1.1877423524856567
40.0,-4.112630470674393,0.1107012993288978,1.1877423524856567
40.0,-44.151780099215166,10.942741087773094,1.1877423524856567
40.0,-23.30177965415343,6.9451422766121205,1.1877423524856567
41.0,-486.9683449763511,109.45287778717412,1.1877423524856567
41.0,-429.16580058558577,105.33058663454271,1.1877423524856567
41.0,-19.02968674915487,4.5172977151288265,1.1877423524856567
41.0,-2.0880965286163873,0.08618403443555953,1.1877423524856567
41.0,-239.81874071880955,59.42795345266161,1.1877423524856567
41.0,-49.2839273595215,10.250489907352057,1.1877423524856567
